id_supplier,address,blacklisted,contact_person,date_added,email,industry,is_preferred_supplier,last_updated,name,phone_number,rating,reliability_score,status,tax_id,total_contract_value,under_review
1672.0,"3264 Toni Lane Suite 958 Walshberg, AK 70562",0.0,Kenneth Skinner,2024-05-26,xlewis@example.net,Construction,,2025-04-28,###invalid###,337-777-7492x90249,B,75.0,Pending,246318328,86592.68,1
15683.0,"320 Simpson Spurs Suite 304 North Annport, SD 82418",1.0,Joshua Mclean,2021-03-19,zacharyjohnson@example.net,Plumbing,1,,Johnson LLC,+1-370-957-1629x6036,B,55.0,Pending,451456361,92636.69,0
71304.0,"9607 Melanie Manors Williamstown, GU 68995",1.0,Matthew Velazquez,2025-01-24,janetwright@example.org,Consulting,1,2024-09-06,Hart-Mcintyre,###invalid###,C,78.0,Active,349442102,31588.43,0
32365.0,"3631 Garza Knolls Apt. 072 Lake William, ID 44493",###invalid###,Ms. Cheryl Dyer,2022-10-07,brandon86@example.net,Plumbing,0,2021-10-08,"Jones, Randall and Mccarty",001-783-787-1159,###invalid###,55.0,Active,291029056,50492.16,0
94098.0,"386 Frank Grove Apt. 495 Blackborough, FM 33376",1.0,Allison Miller,,jeannesingh@example.net,Electrical,0,,Bailey Ltd,001-681-203-0735x6699,C,79.0,Pending,830898031,56482.9,0
45395.0,"903 Joshua Walk Ramirezberg, VI 68314",1.0,Jessica Johnson,2024-11-14,curtisdavidson@example.com,Construction,1,,"Brown, Lang and Barrett",4273199275,B,95.0,Inactive,946027649,17219.32,0
72791.0,"1091 Henry Mountain Suite 140 Lake John, FM 77361",0.0,Bruce Jackson,2020-07-21,ijones@example.com,Electrical,0,2020-07-07,Gonzalez-Atkins,907.622.8467,A,71.0,Pending,644224262,81974.34,0
2273.0,"804 Audrey Walks Suite 634 West Carolyn, NY 15748",1.0,Penny Brown,2021-10-05,qball@example.com,Construction,0,2023-11-25,Fisher PLC,+1-923-381-7286x5873,###invalid###,,Active,355156839,35834.68,1
70774.0,"21290 Kevin Extensions Suite 892 Matthewtown, KS 86407",1.0,Joe Wood,,marshallbenjamin@example.net,Construction,1,2023-12-20,Marks LLC,+1-378-758-0305x87817,A,84.0,Active,380220039,54490.97,1
66704.0,"0066 Gomez Mission Apt. 851 East Katrinaberg, IA 90987",0.0,Benjamin Moon,2021-01-10,michaelharding@example.net,Consulting,###invalid###,2023-06-21,Vincent-Martinez,936.625.2064x37038,C,50.0,Active,###invalid###,,0
79102.0,"10500 Fischer Avenue South Kevinmouth, ND 80473",0.0,Edward Parker,2020-05-10,hflowers@example.org,Electrical,0,2022-03-29,"Archer, Smith and Stokes",001-885-570-1179x9496,B,55.0,Pending,418843223,86825.82,1
52010.0,USNS Bentley FPO AE 32019,1.0,Brian Conrad,2021-05-03,nsantana@example.com,Plumbing,1,2020-12-25,Young Inc,468.378.8161,C,66.0,Active,734483662,22254.88,1
86147.0,"9103 Davila Mountain Lake David, NH 78573",###invalid###,Mark Wright,2023-07-23,sturner@example.org,,0,2020-12-03,"Ingram, Murphy and Santos",314.789.8608x88535,,59.0,Pending,108817655,38566.49,1
66241.0,"913 Garcia Viaduct East Shaneport, MA 45746",1.0,Matthew Duncan,###invalid###,fcross@example.org,Consulting,1,2020-06-15,"Ward, Lopez and Moore",+1-554-611-7912x45217,C,91.0,Inactive,379842793,25007.88,1
26277.0,,0.0,Anthony Fields,2025-03-21,jwerner@example.org,Consulting,0,2020-02-03,Odonnell Inc,+1-810-920-7726x5859,A,,Pending,13565445,18429.4,1
6851.0,"2523 Erin Plaza West Aprilshire, PR 64827",1.0,David Miller,2020-10-10,leechristopher@example.org,Electrical,1,2020-03-31,King-Malone,+1-918-231-7239,,70.0,Inactive,764549827,33171.99,1
41132.0,"7495 Charles Flats Apt. 317 Port Jessica, ME 94807",1.0,Brad Lee,2020-05-15,bwilson@example.org,Consulting,0,2020-07-26,Yates-Carroll,985.875.9870,A,60.0,Pending,282103571,60136.86,0
36211.0,"37434 Tony Land Suite 531 New Michaelfort, MO 64598",1.0,Holly Jones,2023-10-09,ashley77@example.org,Electrical,0,2020-01-03,,958-662-4888,C,87.0,,54503286,87403.76,0
1941.0,"2243 Frazier Bridge East Victor, UT 12245",0.0,Joshua Garcia,###invalid###,shannon15@example.net,Consulting,###invalid###,2021-12-17,Gonzalez-Orozco,(932)864-6317x33806,A,85.0,,635717334,67416.16,1
35367.0,Unit 7797 Box 0679 DPO AE 24638,0.0,William Miller,,jdickerson@example.com,,0,2023-03-01,Hansen PLC,+1-896-354-9153x6741,C,93.0,Inactive,319171489,64134.45,0
85225.0,"23998 Fry Turnpike Apt. 423 Mitchellshire, CA 76966",,Cindy Walsh,2020-07-09,krobinson@example.net,Plumbing,0,2020-11-11,"Moore, Caldwell and Rios",2029449907,,62.0,Inactive,660082647,51378.13,0
16970.0,"47664 Robert Land Port Heatherhaven, OK 09576",0.0,,2025-03-03,robinsonpamela@example.org,Electrical,,2022-08-08,Martin-Schmidt,+1-406-807-3584x3344,B,90.0,###invalid###,263375973,62533.77,1
10784.0,"649 Thomas Cliffs Suite 100 Port Charlesshire, AL 28428",###invalid###,Aaron Simmons,2025-04-26,jwatson@example.net,Electrical,0,2021-12-12,"Huang, Harris and Rojas",390-533-7053x2753,C,79.0,Pending,110545413,42858.98,0
92938.0,"136 Joseph Mews New Theodoreburgh, OR 78379",1.0,George King,2020-08-24,youngalexis@example.org,Consulting,1,2023-05-12,Garcia-Davis,288.643.1039x79353,###invalid###,90.0,Active,976351977,38976.64,0
16236.0,Unit 0438 Box 2375 DPO AP 63200,0.0,Maurice Harmon,2023-05-05,william71@example.net,Electrical,1,2021-12-06,Ross-Sullivan,+1-573-830-1091x1737,A,80.0,Pending,896297923,69917.7,1
,Unit 5443 Box 7366 DPO AA 67972,1.0,James Berry,2020-01-04,katie06@example.org,Electrical,1,2020-10-26,"Rasmussen, Coleman and Jackson",###invalid###,A,80.0,Active,958031775,14639.2,1
7393.0,,1.0,Ryan Collins,2024-07-28,,Electrical,1,2021-09-06,Powell-Black,624-723-2346,B,72.0,Inactive,,,0
61106.0,Unit 3885 Box 6367 DPO AA 22341,0.0,Maria Clark,###invalid###,colton81@example.com,Electrical,1,2023-02-28,Thomas-Harrison,(869)406-6847x876,A,79.0,###invalid###,113250517,86298.11,1
56082.0,"3156 Alex Harbors Apt. 487 West Melissahaven, UT 75604",1.0,Eric Jones,2025-01-20,dhernandez@example.com,Construction,1,2020-05-06,"Martin, Green and Padilla",001-304-744-2798x4858,C,50.0,Active,36725202,82616.33,0
8380.0,"323 Allen Points Suite 520 Deborahtown, NV 04033",0.0,Morgan Johnson,2020-12-28,isolis@example.net,Consulting,1,2020-08-07,Jones Ltd,+1-755-378-2156,B,78.0,Active,904497084,61780.43,1
27516.0,"4238 Carol Underpass Alexanderland, ID 69415",###invalid###,Jennifer Wilson,2020-08-09,###invalid###,Electrical,1,2021-06-23,Hayes PLC,(730)660-2525,B,,Pending,921063045,27706.18,1
27192.0,"4275 Oscar Fork Port Michaelhaven, LA 42110",0.0,Tanner Martinez,2020-04-02,corey63@example.net,Plumbing,0,2020-06-18,"Miller, Copeland and Olson",900.265.6437x4478,B,###invalid###,Pending,732822481,20603.13,0
75667.0,"04244 Moore Road Antoniotown, NV 77985",###invalid###,,2020-08-25,wwebster@example.com,Plumbing,0,2022-01-06,"Woods, Nelson and Taylor",6887029471,C,69.0,Pending,589587278,32808.73,1
,USCGC Rodriguez FPO AP 77972,0.0,Phillip Davis,2022-07-03,annablake@example.net,Electrical,0,2020-12-20,Fisher-Martin,(666)421-7042,A,98.0,Inactive,,46642.57,
13894.0,,1.0,Brian Carroll,2022-12-22,,Plumbing,1,2022-06-29,Reed-Turner,827-732-7937x77985,C,97.0,Inactive,774225176,98574.22,
58307.0,"1401 Reese Walk Raymondbury, FL 60653",1.0,Amy Rodriguez,2022-09-28,jacobclark@example.com,Consulting,1,2020-03-16,Cook-Romero,+1-373-473-3807x153,A,81.0,Pending,164273106,72482.88,0
57492.0,"77244 Devin Ridges Apt. 323 Mariamouth, PW 53793",1.0,Hannah Williams,2020-12-27,browndavid@example.com,###invalid###,1,2022-03-07,Myers-White,,B,96.0,Active,782435250,91595.01,0
41920.0,Unit 6528 Box 0737 DPO AP 96215,0.0,Sharon Taylor,2024-01-05,srussell@example.com,Plumbing,1,2021-10-01,Weber-Harrington,458.711.9264x9189,A,57.0,Active,804322957,88226.78,1
94638.0,"973 Mendoza Centers Suite 924 Salinaston, NJ 03045",1.0,Christopher Klein,2020-09-16,###invalid###,Consulting,,2024-07-25,###invalid###,264-874-8402,B,77.0,Pending,428762647,44808.85,1
94201.0,"137 Anne Keys Patrickborough, SD 27087",0.0,Monica Underwood,2020-04-02,charlene55@example.net,,1,2020-09-19,"Walker, Hernandez and Ortiz",,A,80.0,Inactive,523390410,35876.44,1
79697.0,"324 Ashlee Mission Apt. 984 Port Ralphville, MD 47228",0.0,Kari Terry,2020-06-28,patriciaduran@example.org,Construction,0,,Stewart-Cummings,001-989-332-1230,B,77.0,Inactive,524979676,13542.39,1
###invalid###,"959 Kathleen Walk Lake Russell, MH 62197",0.0,Rachael Wilkinson DDS,2021-08-24,kwright@example.com,Construction,1,2023-03-18,"Ramirez, Fisher and Stewart",(227)678-0843x69909,,,Pending,876830187,86247.64,1
45490.0,###invalid###,0.0,Miranda Mccoy,2022-07-06,ugoodman@example.org,Consulting,0,2020-10-10,Klein Ltd,(327)621-2458x265,B,65.0,Active,785260668,73672.6,0
62960.0,"31979 Kimberly Square Apt. 284 South Misty, WA 99046",0.0,Randy Anderson,2022-07-29,thomasgina@example.com,Consulting,1,2022-09-18,Thomas-David,901.224.7064x99940,C,57.0,Pending,587976475,25978.43,
37680.0,"559 Todd Village Apt. 958 Lynchhaven, ID 96428",1.0,Tracy Gillespie,,smallalec@example.net,Electrical,1,2025-01-15,Kelley-Jackson,(635)703-0322x12591,C,88.0,Active,134331083,85007.55,1
86032.0,"0725 Joshua Spur Apt. 697 Ramirezport, PW 24017",1.0,Sarah Bell,2024-07-26,leeroy@example.org,Construction,1,2022-11-19,,9434336336,C,56.0,Pending,,14564.04,
16902.0,"1457 Scott Mews Apt. 248 Amandatown, DE 52057",1.0,Kara Baldwin,2024-05-07,elizabethbrady@example.net,Plumbing,1,2024-04-08,Glenn-Davis,770-927-4630x3367,C,75.0,Inactive,13274905,65669.06,1
,,0.0,Tina Hart,2022-04-10,rebecca18@example.net,Consulting,0,2021-02-11,Stewart Ltd,635.783.3035x55613,A,97.0,Inactive,958889234,86501.24,1
3186.0,"11000 Erin Falls East Christopher, KY 63826",1.0,Laura Jones,2024-06-25,spencerpatrick@example.org,Electrical,1,2024-11-08,Davis-Campos,884-374-6844x776,A,90.0,Active,700063195,85156.29,0
61265.0,###invalid###,1.0,Denise Foster,2022-09-18,###invalid###,Plumbing,1,2020-12-29,Boyer-Estes,+1-951-904-8407,B,,Inactive,467484992,37502.67,0
83020.0,"576 Taylor Shore Collinsfurt, WA 47778",1.0,Donald Wallace,2021-07-11,patrick33@example.org,Consulting,0,,Williams Ltd,+1-819-485-0993x46431,B,92.0,Active,267114109,,1
65311.0,,0.0,###invalid###,2023-12-22,,Consulting,0,2021-01-28,Miranda-Jackson,719.272.4380x1631,A,73.0,Inactive,439379308,43657.87,1
92017.0,"9787 Ruiz View North Whitney, OK 16038",1.0,,2023-03-14,wagneramanda@example.com,Consulting,1,2022-09-05,Cantrell-Mitchell,001-463-851-9250x66973,A,75.0,Pending,393046424,52094.09,1
77515.0,"165 Cameron Ferry Apt. 973 North Marissa, MS 80661",1.0,Karen Harris,2023-12-09,lipeter@example.org,Consulting,1,2025-02-19,Lucas-Green,714.878.9191x5392,###invalid###,96.0,Inactive,322697241,34170.3,1
40253.0,USS Peterson FPO AP 83458,0.0,Carol Zamora,2023-02-06,thomaslove@example.org,Electrical,0,2020-06-05,Mcdonald PLC,+1-922-664-1451,A,70.0,Pending,102121452,,0
###invalid###,"PSC 8677, Box 2288 APO AA 85996",0.0,Katie Cox,2024-03-18,bhensley@example.com,Electrical,1,2024-06-04,Terry and Sons,613-934-3723,A,###invalid###,Pending,514477861,###invalid###,0
46901.0,"5176 Joseph Turnpike East Stephanietown, AK 53906",1.0,James Harris,2023-10-06,newtonkelly@example.org,Plumbing,0,2025-03-18,Young-Smith,(286)935-8601x5047,B,76.0,,623141172,94061.94,1
80118.0,###invalid###,1.0,John Hogan,2023-07-14,garciadylan@example.net,Electrical,0,2020-12-22,Delacruz-Nguyen,308.866.6516x21771,A,55.0,Pending,286109518,15582.36,1
76103.0,,0.0,Derek Perkins,2020-01-18,alisonburns@example.org,Consulting,1,2023-09-02,Bennett Group,(422)985-0393x4877,C,67.0,Pending,611860643,56309.98,0
71262.0,"060 Foster Corners Loganshire, CO 13824",1.0,Tina Gibson,,canderson@example.net,Construction,0,2021-03-21,Santana-Scott,+1-922-719-4440,C,74.0,Inactive,308903433,63467.86,0
24291.0,"1512 Harper Mountains Daltonfort, MO 90838",1.0,Tiffany Williams,2022-04-28,richardsonryan@example.org,Consulting,1,,"Swanson, Hill and Baldwin",(506)841-8940,C,60.0,Active,###invalid###,77020.07,1
79700.0,"7021 Bryant Parkways Suite 083 South Tamaraburgh, MP 05113",,Edward Norris,2020-03-28,hubbardrachel@example.net,Plumbing,0,2024-06-12,Ray and Sons,,A,99.0,Inactive,402413761,78325.92,0
70402.0,"3630 Sanchez Ferry Williamsbury, LA 68221",1.0,Randall Anderson,2025-02-19,christopher19@example.org,Electrical,1,2020-07-28,Mcgee-Brewer,937-703-2849,B,71.0,Pending,459947017,78066.32,0
15975.0,"139 Kristie Point New Paultown, SD 58848",1.0,Sara Rojas,2021-07-22,leroy54@example.net,Plumbing,1,2024-08-11,"Reynolds, Rubio and Nguyen",001-628-591-8467x9812,A,###invalid###,###invalid###,762432599,52281.31,0
52873.0,USS Serrano FPO AE 12589,1.0,Brittany Thomas,2020-07-14,,Plumbing,1,2024-10-19,"Ali, Kelly and Ward",001-939-310-9596x7941,B,51.0,Inactive,989950392,44054.97,0
75002.0,,1.0,,2022-10-28,stuartalexander@example.net,Electrical,0,2024-04-06,Carroll LLC,001-204-387-5718x30372,B,65.0,Active,355865361,40883.29,0
4416.0,USCGC Bernard FPO AE 31074,1.0,Mark Jenkins,2023-05-18,jacob68@example.org,Electrical,1,2021-09-18,Tucker-Moreno,+1-790-425-1238x417,B,70.0,,830089907,,1
78557.0,"7536 Martin Club Suite 524 South Janice, MT 19135",,Briana Thompson,2024-09-06,bsexton@example.net,Plumbing,0,2022-02-12,Page-Kelly,681.411.3532x92068,###invalid###,99.0,Pending,259918901,###invalid###,
48983.0,"448 Sarah Haven Apt. 733 East Amanda, NV 51022",1.0,Lisa Edwards,2022-12-17,ginadunn@example.com,,0,,Hernandez LLC,+1-412-629-2748,A,89.0,Pending,8392386,44500.48,1
74181.0,"104 Bean Garden East Joseph, AK 17449",1.0,Connie Cox,2020-10-13,jennifer35@example.net,Electrical,0,2021-03-30,"Quinn, Johnson and Stokes",001-246-677-1014x8056,C,88.0,Active,685921072,91455.79,1
92998.0,"391 Farley Spurs Port Nicole, NY 62151",1.0,Clifford Roberts,2024-04-15,wbrown@example.net,Electrical,0,2020-03-29,Lara PLC,+1-482-737-3136,B,93.0,Inactive,305008793,26245.53,0
3101.0,"7481 Arthur Dam Suite 358 Evansshire, SC 99262",1.0,David Dougherty,2020-06-18,xwalsh@example.org,Construction,0,2024-03-25,Torres Group,+1-658-737-4132x2460,A,91.0,Active,108666949,64604.09,###invalid###
93198.0,"55878 Phyllis Freeway Trevorland, IN 18004",1.0,Brenda Hill,2024-03-06,srandolph@example.net,Electrical,1,2020-03-28,Benson-Meyers,001-934-680-4247x1246,C,62.0,Inactive,471507971,23576.73,1
50902.0,"7610 William Roads Bakerport, OK 55113",1.0,Cody Johnson,2021-04-22,cglover@example.net,Electrical,0,2020-10-16,,+1-326-228-3274x324,A,76.0,Active,7786386,31732.81,0
94480.0,"716 Ian Camp Port Kimberlyville, DC 39209",1.0,Justin Arnold,2024-03-06,curtissamuel@example.com,Consulting,0,2023-05-07,"Gonzalez, Solomon and Turner",+1-263-610-6538x672,C,,Inactive,674858794,96143.29,1
27942.0,"692 Bradley Dale Suite 019 West Larryborough, DC 52688",0.0,Mark Wilkerson,2021-03-07,victoriamartinez@example.com,###invalid###,0,2020-11-13,Ferguson-Garza,626-287-2142x631,A,53.0,Pending,125806074,###invalid###,0
52792.0,"98494 Allen Burg West Harry, NV 16308",###invalid###,Mary Johnson,2024-02-06,opowers@example.org,Consulting,1,2021-12-17,Powers Group,721-900-6138,A,54.0,Pending,289808108,,1
76660.0,"587 Baker Shoal North Brett, TX 80693",1.0,Matthew Sanchez,2022-04-16,joshua28@example.com,Electrical,0,2020-08-22,Frey-Blankenship,513.882.8300,B,53.0,Pending,927520800,56382.11,0
46493.0,"23042 Moore Lodge East Christopher, NM 67222",1.0,Jenna Paul,2023-11-22,vmorrow@example.org,Electrical,1,2023-11-14,###invalid###,(433)628-3506,A,86.0,Inactive,354699507,,1
30555.0,"8859 Coleman Garden Suite 598 New Robinborough, WY 46260",0.0,Martha Rodriguez,2022-07-26,###invalid###,Plumbing,1,2020-04-13,Hubbard-May,506-954-8115x957,,86.0,Inactive,589211615,28922.55,1
81443.0,"1920 Rodriguez Dam East Matthew, IN 50795",,Adrian Lee,2024-05-10,morenomichael@example.net,Electrical,1,2020-07-24,"Tran, Cruz and Woods",856-680-7433x66135,C,62.0,Pending,83313209,67612.3,1
34293.0,,0.0,Tony Thompson,2023-09-11,torreskim@example.net,Electrical,1,2024-01-12,"Stanley, Schultz and Cardenas",2657313464,A,78.0,Active,181918738,59361.02,
8181.0,"4127 Rocha Stravenue East Jeremyborough, PR 22901",1.0,Tyrone Alvarez,2025-02-22,nelliott@example.net,Consulting,1,2025-03-25,"Lynch, Perez and Wilson",+1-958-602-6391,C,92.0,Inactive,79945979,60247.18,0
52877.0,"295 Williams Manors Michaelburgh, NE 66391",0.0,Jessica Flores,2022-12-21,zkoch@example.net,Plumbing,,2022-07-08,"Lopez, Estrada and Rogers",(282)299-5129,C,69.0,Pending,842567855,43449.39,
45786.0,"863 Martinez Roads Suite 776 East Jasminefort, OH 25183",0.0,Sally Singh,2024-12-30,andrewbrandt@example.org,Consulting,0,2023-10-12,Ferguson and Sons,(848)214-4749x138,A,83.0,Inactive,770373708,37887.26,1
40012.0,"1838 Chad Turnpike Suite 163 West Kaitlyn, MN 96823",1.0,Jennifer Thomas,2022-11-03,marshallrobert@example.net,Plumbing,0,2024-09-08,"Henderson, Cruz and Henderson",240.897.8771,B,85.0,Pending,163417568,13954.97,1
33908.0,"13917 Nicholas Circles Mendezburgh, MA 88232",0.0,Victoria Acevedo,2021-02-13,moralesgregory@example.com,Construction,1,2025-02-08,,703.888.6320,A,55.0,Pending,225955029,66847.56,0
52336.0,"5762 Emily Junctions Kimberlyview, AZ 65346",1.0,Chase Lewis,2021-05-07,conniegonzales@example.org,Construction,,2021-07-18,Williams-Martin,001-926-262-7266x2147,C,83.0,Pending,673716951,70694.59,0
72672.0,"896 Michelle Forge Apt. 596 East Donna, IL 01445",0.0,James Rodriguez,2022-04-18,dwalters@example.com,Construction,1,2022-08-01,Hines and Sons,354-879-4327x3565,A,61.0,Inactive,442573792,,0
89784.0,"4749 April Summit Luisburgh, AK 29165",###invalid###,Michael Hart,2023-12-14,stownsend@example.com,,,2024-05-31,Dawson-Hamilton,+1-635-297-9596x005,A,65.0,Pending,941105990,25202.19,0
30474.0,"72847 Hurst Mountains Port Gregory, ND 56239",1.0,Matthew Johnson,2020-02-21,middletoncristina@example.net,Plumbing,1,2021-08-02,Curtis-Pruitt,+1-833-248-9837x4461,B,60.0,Active,176697176,44666.98,1
86364.0,"450 Steven Road Apt. 414 Wadeborough, KS 88686",0.0,Kimberly Bass,2024-10-05,davidgonzales@example.com,Construction,0,2020-06-03,Wilson-Farley,221.554.3868x087,B,87.0,###invalid###,351321284,20564.7,1
99211.0,"9195 White Ford New Annastad, VA 94069",1.0,,###invalid###,edward22@example.net,Plumbing,1,2022-12-28,Terry Ltd,###invalid###,A,87.0,Inactive,186623983,42124.87,1
57112.0,"5670 David Loop Apt. 138 South Markmouth, VT 73273",1.0,April Smith,2022-12-05,jenniferhawkins@example.com,Consulting,0,,Manning-Porter,001-788-931-7839x197,A,61.0,,150971333,41145.05,1
21203.0,,,Sarah Fisher,2022-08-12,joshuafranklin@example.net,Construction,0,2023-06-02,"Stanton, Rodriguez and Sullivan",(432)525-4485x516,B,100.0,Active,,89295.87,0
,"0636 Brittany Estates Apt. 252 Port Joy, NH 61577",1.0,Robin Moore,2024-03-06,michaelsanders@example.com,Consulting,1,2025-03-31,"Rodriguez, Tucker and Harris",(349)578-7029x43141,B,95.0,Active,793060159,81774.58,1
92668.0,"PSC 8760, Box 8992 APO AE 91557",0.0,Marissa Wolfe,,williamsgina@example.com,Construction,,2024-09-22,"Drake, Robertson and Lambert",873.586.4890x129,C,,Inactive,763722246,,0
88785.0,"40567 Rebecca Groves South Kathrynland, WA 88456",0.0,###invalid###,2020-03-01,xgreen@example.com,,0,2020-01-16,Stanley-Parsons,5908154718,B,,Active,283249657,32782.28,1
39075.0,"57086 Patrick Island Lake Melissa, NH 25662",0.0,Catherine Garza,###invalid###,tina03@example.org,Plumbing,0,2023-02-09,"Hamilton, Williams and Smith",9727714956,###invalid###,56.0,Inactive,387598207,21807.47,0
,"38207 Jamie Drive Apt. 539 Thomasview, IN 74707",###invalid###,Ashley Taylor,2024-01-12,gamblejonathan@example.org,Electrical,0,2022-09-22,Jackson Inc,+1-838-606-2256x367,B,88.0,Pending,689733497,91561.97,0
32432.0,"719 Karl Bridge Apt. 075 North Eric, ID 67477",1.0,Chad Santiago,2021-05-17,edwardshelen@example.org,Plumbing,1,2022-01-08,Howard-Hawkins,340.420.3941,A,86.0,Pending,174343089,18339.15,0
48664.0,"4045 John Lakes Suite 790 Simsberg, CT 20025",0.0,Craig Ryan,2025-02-19,kreynolds@example.org,Electrical,0,2022-01-26,"Mckay, Chandler and Benson",,A,68.0,Inactive,796842637,53133.79,1
58587.0,"2683 Williamson Greens South Cristian, FL 80736",0.0,John Whitaker,2023-04-05,nicoleholland@example.net,Plumbing,1,2020-07-04,Hendrix-Rodriguez,001-245-296-7298x0143,A,91.0,Pending,532500549,40171.25,0
61780.0,Unit 9191 Box 9390 DPO AE 13689,1.0,Steven Parrish,2021-03-18,elizabeth80@example.com,Consulting,0,2020-01-16,Schmitt Ltd,,C,80.0,Pending,458922195,,0
22520.0,###invalid###,###invalid###,Kathryn Oconnell,2021-07-07,wdavis@example.com,Plumbing,0,2020-06-05,Thompson PLC,287-923-3076,C,56.0,Pending,514230546,40702.19,1
92254.0,Unit 2162 Box 6640 DPO AP 81945,0.0,Anthony James,2021-05-12,lewismelissa@example.org,Consulting,1,2023-01-22,"Carlson, Brock and Fields",(777)844-5252x6590,C,95.0,Pending,788113339,18889.61,1
31425.0,"193 Carter Pine Suite 605 Clarkmouth, ID 62842",0.0,Patricia Mcdonald,2020-04-25,vstephenson@example.com,Electrical,1,2023-11-30,"Randall, Walton and Gill",001-812-818-0302,C,62.0,Pending,254414150,26660.0,1
55315.0,"46239 Jennifer Gateway Ramirezburgh, LA 84910",0.0,###invalid###,2020-10-09,eharris@example.com,###invalid###,0,2023-07-03,"Mays, Espinoza and Smith",(603)336-4626,A,99.0,Pending,256645034,68065.25,0
